avatar_subtle,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters,Corrlation,moving,moving2,cca,ccf
1985,4.0113,-3.0615,0.64191,4.7649,-2.6287,1.212,6.4354,0.85443,0.4328,5.9765,-1.5726,1.0744,4.9775,0.45833,-0.0062103,7.0767,0.77,0.19953,4.345,-0.77,0.55583,5.8942,-1.4575,0.5552,4.8148,4.5835,0.34248,0.53280306,2.0801156,walking,4,1,mid,True,False,,
1986,3.5943,-3.0209,0.5627,4.4911,-2.5509,1.1713,6.4936,0.75101,0.47287,5.7514,-1.5726,1.0629,4.9867,0.45833,-0.0062103,7.0767,0.75167,0.20995,4.345,-0.75167,0.55817,5.8392,-1.4575,0.5552,5.1075,4.5835,0.35869,0.669769,1.930073,walking,4,1,mid,True,False,,
1987,3.3867,-2.8872,0.4922,4.1682,-2.4689,1.1256,6.5803,0.62178,0.51092,5.528,-1.5381,1.0201,5.06,0.45833,-0.0062103,7.0767,0.70583,0.20995,4.3358,-0.73333,0.55817,5.7658,-1.4575,0.5552,5.9332,4.5835,0.38962,0.6492302,2.320165,walking,4,59,mid,True,False,,
1988,3.3032,-2.5956,0.44681,4.0235,-2.3722,1.0914,6.6689,0.334,0.51804,5.4102,-1.5111,0.98275,5.17,0.45833,-0.0062103,7.0767,0.40333,0.20995,4.2992,-0.72417,0.55583,5.7017,-1.4575,0.57679,6.6712,4.5835,0.41368,0.69395965,2.5940113,walking,4,59,mid,True,False,,
1989,3.2573,-2.0305,0.39668,3.9548,-2.2535,1.0856,6.6689,0.0012368,0.52493,5.391,-1.467,0.98082,5.225,0.45833,-0.0062103,6.5817,-0.14667,0.20995,4.2625,-0.715,0.55583,4.9683,-1.4575,0.56772,7.211,4.5835,0.45995,0.7981221,2.609125,walking,4,59,mid,True,False,,
1990,3.2299,-1.5805,0.33173,3.8733,-2.1496,1.0686,6.6689,-0.42395,0.52493,5.3748,-1.4469,0.97314,5.2617,0.4675,0.032496,6.1967,-0.20167,0.20995,4.2533,-0.70583,0.55109,3.96,-1.4575,0.56772,8.1268,4.2079,0.58047,0.6818791,2.5605922,walking,4,59,na,True,False,,
1991,3.1733,-1.3808,0.29365,3.833,-2.0714,1.0549,6.6689,-0.66328,0.51804,5.3521,-1.4335,0.9535,5.3167,0.47667,0.081801,6.1875,-0.22917,0.20995,4.2442,-0.69667,0.55109,3.5475,-1.3933,0.56496,8.7047,3.5407,0.58047,0.77629894,2.3849437,walking,4,59,na,False,False,,
1992,3.1213,-1.1144,0.22045,3.7973,-1.8551,1.0339,6.6689,-0.66328,0.51092,5.3318,-1.3961,0.9535,5.3533,0.48583,0.10147,6.1783,-0.22917,0.20995,4.235,-0.69667,0.55583,3.4375,-1.3842,0.40398,8.7047,2.9495,0.62152,1.3473068,2.4829154,walking,4,40,na,False,False,,
1993,3.044,-0.76657,0.16286,3.7656,-1.5259,1.0063,6.6689,-0.66328,0.47935,5.3096,-1.3716,0.9535,5.3808,0.495,0.11121,6.1783,-0.22917,0.22062,4.235,-0.275,0.57327,3.4283,-1.3475,0.27112,8.7047,2.6695,0.62152,1.664344,2.1096115,walking,4,6,na,False,False,,
1994,2.9782,-0.35635,0.16286,3.7301,-1.1935,1.0063,6.6689,-0.67564,0.51566,5.2679,-1.3692,0.9535,5.4358,0.495,0.14037,6.1692,-0.22917,0.22612,4.2258,0.48583,0.57327,3.4283,-1.2742,0.27112,8.7047,2.4262,0.62152,2.0406148,1.9673337,walking,4,6,na,True,False,,
1995,2.9053,-0.065448,0.16286,3.6516,-0.88271,1.0063,6.6689,-0.84211,0.52493,5.2114,-1.3632,0.9535,5.4358,0.495,0.17237,6.16,-0.22917,0.23205,4.2075,0.84333,0.57944,3.4192,-0.9625,0.27112,8.7047,2.2207,0.62152,1.988798,2.0335531,walking,4,53,na,False,False,,
1996,2.8235,0.37518,0.16286,3.5983,-0.33191,1.0063,6.6689,-0.84211,0.53691,5.1662,-1.2496,0.9535,5.4358,0.5225,0.17611,6.16,-0.22917,0.23205,4.1892,0.88,0.57944,3.3367,-0.6875,0.27112,8.7047,2.0901,0.62152,2.172487,2.3114781,walking,4,53,na,False,False,,
1997,2.7187,0.8528,0.16286,3.5918,0.2063,1.0063,6.6689,-0.84211,0.53691,5.1404,-1.051,0.96782,5.4358,0.55,0.17886,6.1508,-0.22917,0.23205,4.1617,0.89833,0.57944,3.2633,-0.0825,0.27112,8.7047,2.0005,0.62152,1.8496759,2.2424731,walking,4,53,na,False,False,,
1998,2.6071,0.97604,0.23731,3.5354,0.36574,1.0063,6.6689,-0.84211,0.5376,5.1262,-0.89376,0.97203,5.4358,0.55,0.182,6.105,-0.22917,0.23415,4.1433,0.99,0.57944,3.2542,0.58667,0.27112,8.7047,1.5935,0.62152,1.9278402,2.393519,walking,4,53,na,False,False,,
1999,2.5608,1.1893,0.33173,3.4397,0.58088,1.0063,6.6689,-0.84211,0.56369,5.0736,-0.65793,0.97893,5.4358,0.59583,0.18626,6.0592,-0.22917,0.2351,4.1342,1.21,0.57944,3.245,0.66917,0.27112,8.7047,1.0915,0.62152,1.9252422,2.4468706,walking,4,53,na,False,False,,
2000,2.5211,1.4902,0.37483,3.3564,0.89578,1.0063,6.6689,-0.84211,0.57947,5.0028,-0.48596,0.98275,5.4358,0.76083,0.19054,6.0317,-0.22917,0.23977,3.9967,1.595,0.57944,3.245,0.6875,0.27112,8.7047,0.93948,0.62152,1.8865716,2.502059,walking,4,53,na,False,False,,
2001,2.4568,1.5873,0.41646,3.2606,1.0351,1.0361,6.6689,-0.84211,0.59117,4.8987,-0.41753,0.98721,5.4358,0.88917,0.19278,5.9583,-0.22917,0.24776,3.8592,2.0808,0.57944,3.2358,0.715,0.27112,8.7047,0.62753,0.62152,1.0655023,2.5333598,walking,4,59,mid,False,False,,
2002,2.2087,1.6236,0.41646,2.929,1.1031,1.0773,6.6689,-0.84211,0.5948,4.6439,-0.32052,1.0057,5.4358,0.89833,0.19486,5.4267,-0.22917,0.26024,3.5017,2.5208,0.55569,3.2083,0.7425,0.27112,8.7047,0.36547,0.62152,0.42968774,3.060048,walking,4,23,mid,True,True,0.4869821117513499,-0.5742121497566433
2003,1.7931,1.6666,0.41646,2.4364,1.1464,1.0773,6.5782,-0.84211,0.63926,4.3478,-0.17004,1.0057,5.4358,0.92583,0.19486,4.345,-0.22917,0.26024,3.135,2.7408,0.53898,3.1533,0.7975,0.27112,8.7047,0.36547,0.62152,0.087551124,3.266382,walking,4,23,mid,True,True,0.48698211175134987,-0.5742121497566433
2004,1.417,1.6915,0.41646,2.0874,1.1782,1.0773,6.2499,-0.84211,0.67804,4.1027,-0.033775,1.0057,5.4358,0.95333,0.19614,3.465,-0.22917,0.27026,3.08,2.7592,0.53426,3.1167,0.84333,0.27112,8.7047,0.3552,0.62152,0.116505325,3.48264,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2005,1.1334,1.7338,0.41646,1.931,1.2224,1.0773,5.9231,-0.84211,0.69255,3.8542,-0.0052807,1.0057,5.4358,0.95333,0.19851,3.19,-0.036667,0.27236,3.0158,2.7683,0.53015,2.8783,0.95333,0.27112,8.7047,0.3552,0.62152,0.29091814,3.5940228,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2006,0.97043,1.7715,0.41646,1.8185,1.2442,1.0773,5.7343,-0.84211,0.73351,3.6566,0.039944,1.0057,5.4358,0.95333,0.20773,3.19,-0.0275,0.27236,2.9883,2.7775,0.51266,2.365,1.1917,0.30828,8.7047,0.3552,0.57677,0.29560772,3.5203767,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2007,0.80226,1.8086,0.41646,1.7166,1.3067,1.0773,5.6461,-0.67564,0.73351,3.4804,0.10122,1.0057,5.4358,0.95333,0.22883,3.19,-0.018333,0.27236,2.97,2.7867,0.50734,1.8242,1.4194,0.34719,8.7047,0.3552,0.54277,0.5270413,3.7801056,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2008,0.51769,2.0841,0.41646,1.4219,1.5341,1.0773,5.4096,-0.64632,0.73351,3.3186,0.27708,1.0057,5.4083,0.95333,0.25127,3.1808,-0.0091667,0.27236,2.9425,2.7958,0.46719,1.2742,1.5653,0.37214,8.7047,0.3552,0.44491,0.5811254,3.9677517,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2009,0.18576,2.5381,0.43831,0.98629,1.9406,1.0977,5.0605,-0.62115,0.73351,3.0375,0.587,1.0057,4.895,1.265,0.27426,3.1442,0.0091667,0.27236,2.9058,2.8325,0.36731,0.62333,1.6217,0.42757,8.7047,0.3552,0.34606,0.4644327,4.4472647,walking,4,8,mid,True,True,0.48698211175134987,-0.5742121497566433
2010,-0.26178,2.8123,0.46982,0.55341,2.2014,1.1126,4.8919,-0.54407,0.73351,2.5596,0.84446,1.0329,4.0058,2.035,0.30493,3.0617,0.0275,0.27236,2.7958,2.9242,0.33192,0.11274,1.6327,0.46472,8.7047,0.3552,0.31156,0.526413,4.7140007,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2011,-0.92706,3.2096,0.52071,0.0046973,2.5717,1.1849,4.5485,-0.22102,0.73351,2.0281,1.2344,1.0519,3.575,2.53,0.3526,2.9608,0.10083,0.27484,1.8792,3.52,0.33192,-0.079757,1.7451,0.47345,8.6049,0.3552,0.29665,0.638858,4.789483,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2012,-1.6549,3.7609,0.56075,-0.60883,3.1595,1.2829,4.125,0.1802,0.73351,1.4931,1.7751,1.0682,3.5475,2.6125,0.3526,2.6217,0.4125,0.27484,0.21083,4.5925,0.33192,-0.1375,1.8907,0.48035,8.1918,0.3552,0.26922,0.5508855,4.8296785,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2013,-2.2007,4.2236,0.58428,-1.173,3.6687,1.3351,3.6693,0.67365,0.69255,0.99391,2.3385,1.0791,3.465,2.7042,0.3526,1.5492,1.1917,0.27484,-0.77,5.2892,0.33192,-0.165,2.2825,0.62465,7.5293,0.3552,0.24083,0.55438244,4.9298816,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2014,-2.7281,4.6913,0.6146,-1.9012,4.1086,1.3764,2.7692,1.1747,0.69255,0.4958,2.8616,1.0894,3.3,2.7775,0.37418,0.31167,2.035,0.27236,-0.935,5.4542,0.33192,-0.22917,2.6724,0.77121,6.8658,0.3552,0.21945,0.5875309,5.0049977,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2015,-3.3458,5.0589,0.72705,-2.7031,4.4352,1.4135,2.0577,1.6603,0.69255,-0.14925,3.2106,1.1062,2.7867,2.9792,0.3744,-0.165,2.365,0.27236,-0.98083,5.4725,0.33192,-0.35515,2.7433,0.79217,6.0855,0.3552,0.19058,0.6615466,4.9366555,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2016,-4.0253,5.2079,0.81543,-3.3809,4.5937,1.482,1.7439,2.0111,0.6729,-0.96279,3.4501,1.1237,1.43,3.905,0.3744,-0.20167,2.3833,0.27026,-1.0817,5.5,0.33192,-0.45074,2.8083,0.82893,5.5485,0.3552,0.15695,0.69342387,4.964565,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2017,-4.445,5.2253,0.83273,-4.0709,4.6425,1.5748,1.3021,2.4394,0.65894,-1.5935,3.5963,1.1402,0.10083,4.9683,0.3744,-0.28417,2.42,0.27236,-1.6867,5.6833,0.33192,-0.60078,2.8657,0.96629,5.4426,0.3552,0.13605,0.60019416,5.011774,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2018,-4.5582,5.5142,0.88376,-4.1884,4.9914,1.6267,0.65183,3.0127,0.64825,-2.066,3.9279,1.167,-0.31167,5.3258,0.38606,-0.44,2.5208,0.27236,-3.0983,6.3342,0.33242,-0.83518,2.9058,1.1243,5.2358,0.42165,0.12526,0.5211039,4.933445,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2019,-4.6564,5.8612,0.93585,-4.2191,5.3173,1.6663,0.1775,3.2428,0.62406,-2.5599,4.4124,1.1918,-0.37583,5.4175,0.38606,-1.045,3.025,0.27236,-4.18,6.82,0.33242,-1.297,2.9402,1.1782,4.7587,0.60654,0.083534,0.5306341,4.9321866,walking,4,45,mid,True,True,0.5857769686866225,-0.22982471266449772
2020,-4.708,6.0681,0.98482,-4.3475,5.4687,1.6882,-0.17142,3.6884,0.62406,-2.9267,4.7819,1.1975,-0.43083,5.4908,0.38606,-2.4108,3.8958,0.27236,-4.4367,6.8658,0.33647,-1.978,2.9769,1.2408,4.2602,0.88935,0.048391,0.14067665,4.9135857,walking,4,56,mid,True,True,-0.03206268258333154,-0.2947672765269188
2021,-4.8525,6.2384,1.0168,-4.4254,5.6442,1.7187,-0.65562,4.1062,0.64825,-3.2002,4.982,1.1992,-0.5225,5.5275,0.38606,-3.2725,4.4092,0.27026,-4.5008,6.9942,0.33647,-2.3691,3.0617,1.4742,3.9584,1.2801,0.043545,-0.025683735,4.575303,walking,4,56,mid,True,True,-0.9588221594882625,-0.3921811223205505
2022,-5.0267,6.4838,1.0188,-4.4932,5.8554,1.7519,-0.93232,4.169,0.65894,-3.4464,5.0919,1.2057,-0.66917,5.5733,0.38606,-3.2908,4.4917,0.26708,-4.5192,7.095,0.33647,-2.4476,3.1833,1.6946,3.3915,1.6927,0.035366,0.1951484,3.9520147,walking,4,8,mid,True,True,-0.9588221594882625,-0.3921811223205505
2023,-5.1028,6.7705,1.0434,-4.5409,6.0985,1.7601,-1.196,4.2185,0.65894,-3.6274,5.207,1.2137,-1.2375,5.7658,0.38606,-3.3092,4.4917,0.26346,-4.5283,7.1408,0.33647,-2.4875,3.2359,1.7416,2.5049,1.9682,0.026719,0.002075574,3.460422,walking,4,8,mid,True,True,-0.9588221594882625,-0.3921811223205505
2024,-5.1614,7.1112,1.1148,-4.5819,6.2428,1.7772,-1.4747,4.2669,0.64825,-3.7266,5.389,1.224,-2.1725,6.2333,0.38606,-3.3183,4.4917,0.25663,-4.5375,7.1867,0.33647,-2.5299,3.2756,1.793,2.0724,2.2206,0.013868,-0.004270072,3.3027086,walking,4,23,mid,True,True,-0.9588221594882625,-0.3921811223205505
2025,-5.1614,7.4298,1.2905,-4.623,6.3512,1.8755,-1.594,4.3131,0.63512,-3.7887,5.6336,1.2356,-2.8325,6.7283,0.38606,-3.3275,4.51,0.25031,-4.5558,7.205,0.33647,-2.5661,3.316,1.8413,2.0548,2.4312,0.00032363,0.10082554,2.855689,walking,4,23,mid,True,True,-0.9588221594882625,-0.3921811223205505
2026,-5.1614,7.4902,1.6058,-4.623,6.3917,2.0479,-1.7699,4.412,0.64825,-3.8224,5.7808,1.278,-3.1717,7.0767,0.37676,-3.3367,4.5467,0.25031,-4.565,7.205,0.37136,-2.6047,3.4445,1.8645,1.8514,2.4858,-0.001513,0.009987638,2.7031865,walking,0,51,mid,True,True,-0.9588221594882625,-0.3921811223205505
2027,-5.1614,7.4902,2.2096,-4.623,6.4103,2.1989,-1.9289,4.4978,0.64825,-3.8423,5.9164,1.3777,-3.3,7.2417,0.38746,-3.3642,4.5833,0.25031,-4.565,7.2142,0.46049,-2.6207,3.5709,1.9233,1.5755,2.5386,-0.001513,-0.82695466,1.884972,walking,0,69,mid,True,True,-0.9588221594882625,-0.3921811223205505
2028,-5.1614,7.4961,2.6844,-4.623,6.439,2.4608,-2.0416,4.5045,0.63512,-3.8999,6.0094,1.4551,-3.3092,7.2417,0.38746,-3.41,4.6108,0.25663,-4.6108,7.2325,0.56917,-2.6465,3.602,2.0079,1.4716,2.5974,-0.001513,-1.2684535,0.7507533,walking,0,0,mid,True,False,,
2029,-5.1614,7.4979,2.9731,-4.623,6.492,2.6628,-2.2439,4.5226,0.63512,-3.9539,6.017,1.4722,-3.3367,7.2417,0.3758,-3.4283,4.62,0.26225,-4.7025,7.2508,0.69617,-2.6725,3.6301,2.0534,1.4218,2.6205,-0.001513,-1.6891887,-0.222689,walking,0,10,mid,True,False,,
2030,-5.1985,7.4979,3.2024,-4.623,6.5369,2.7746,-2.4091,4.6335,0.63512,-3.9689,6.0188,1.4957,-3.3733,7.2508,0.36488,-3.4467,4.6292,0.26426,-4.8693,7.3132,0.79929,-2.6779,3.6499,2.2282,1.39,2.6205,-0.001513,-1.6121836,-0.21406518,walking,0,35,na,False,False,,
2031,-5.2156,7.4979,3.2805,-4.623,6.5557,3.002,-2.4534,4.7363,0.63512,-3.9872,6.0227,1.5906,-3.41,7.26,0.35864,-3.4833,4.6383,0.26426,-4.9941,7.5194,0.8356,-2.6812,3.7454,2.4618,1.39,2.6205,-0.001513,-2.2284043,-0.1940083,walking,0,10,na,False,False,,
2032,-5.3549,7.4979,3.541,-4.623,6.5835,3.246,-2.5318,4.7477,0.63512,-4.0334,6.0606,1.7196,-3.4375,7.26,0.35176,-3.7858,4.8583,0.26426,-5.0048,7.7723,0.91398,-2.6912,3.864,2.5956,1.39,2.6205,-0.001513,-2.1932342,1.1924635,walking,0,9,na,False,False,,
2033,-5.5012,7.4979,3.8445,-4.623,6.6204,3.7343,-2.631,4.7635,0.63512,-4.069,6.1706,1.8315,-3.4558,7.2692,0.35023,-4.07,5.0783,0.27761,-5.0123,7.9045,1.1726,-2.7059,3.9101,2.7229,1.39,2.6205,-0.001513,-2.0136518,1.3441131,walking,0,9,na,False,False,,
2034,-5.5012,7.4979,4.2806,-4.664,6.6204,4.4442,-2.7188,4.7876,0.63512,-4.1039,6.2515,2.0223,-3.4742,7.2783,0.34926,-4.07,5.0783,0.27904,-5.0359,7.9378,1.6614,-2.7059,3.9101,3.1285,1.39,2.6205,-0.001513,-2.13064,1.4072591,walking,0,9,na,False,False,,
2035,-5.5012,7.4979,4.7186,-4.664,6.6204,4.8453,-2.8117,4.7991,0.63512,-4.1601,6.3008,2.2311,-3.4833,7.2783,0.34735,-4.7758,5.555,0.27904,-5.0595,7.9418,2.0704,-2.6912,3.9101,3.6433,1.39,2.6205,-0.001513,-2.2027676,1.5896733,walking,0,9,na,False,False,,
2036,-5.5012,7.4979,5.0098,-4.664,6.6602,4.95,-2.9364,4.9088,0.61252,-4.222,6.3821,2.3954,-3.4833,7.2783,0.34528,-5.5183,6.0317,0.30091,-5.0664,7.9464,2.2664,-2.6912,3.9185,3.9739,1.39,2.6205,-0.001513,-2.0750659,1.4682857,walking,0,9,na,False,False,,
2037,-5.5012,7.4979,5.3865,-4.664,6.6771,5.1431,-3.0552,5.0206,0.63512,-4.2911,6.4672,2.6047,-3.4833,7.2783,0.34464,-5.555,6.0317,0.31564,-5.0749,7.9481,2.4011,-2.6912,3.9358,4.1667,1.39,2.6205,-0.001513,-1.4392532,0.18884496,walking,0,35,na,False,False,,
2038,-5.5012,7.4979,5.7221,-4.664,6.6881,5.2916,-3.0982,5.0547,0.64449,-4.335,6.523,2.7973,-3.4833,7.2783,0.34433,-5.555,6.0408,0.32708,-5.081,7.9516,2.5426,-2.7059,3.97,4.2164,1.39,2.6205,-0.001513,-0.7336364,-0.19054686,walking,0,36,na,False,False,,
2039,-5.5012,7.4979,6.0264,-4.664,6.7025,5.4527,-3.1584,5.0859,0.65455,-4.3524,6.5551,2.9851,-3.4833,7.2783,0.33763,-5.555,6.05,0.334,-5.0877,7.9636,3.0278,-2.7135,5.7972,4.4275,1.39,2.6205,-0.001513,-0.5940381,-0.2683337,walking,0,36,na,False,False,,
2040,-5.5012,7.4979,6.3391,-4.664,6.6881,5.7041,-3.2211,5.1076,0.65894,-4.3776,6.5794,3.1535,-3.4833,7.2783,0.32919,-5.555,6.0592,0.33612,-5.1004,7.9731,3.4524,-2.7209,7.6068,4.6178,1.39,2.6205,-0.001513,-0.5911851,-0.22454654,walking,0,36,na,False,False,,
2041,-5.5012,7.4961,6.5736,-4.664,6.6881,5.8012,-3.2748,5.1301,0.66622,-4.4032,6.59,3.27,-3.5017,7.2783,0.32919,-5.5642,6.0683,0.33612,-5.1204,7.9748,3.5698,-2.7285,7.6197,4.6208,1.39,2.6205,-0.001513,-0.51143503,-0.08271224,walking,0,36,na,False,False,,
2042,-5.5012,7.4902,6.7498,-4.664,6.6771,5.8139,-3.3218,5.1518,0.68044,-4.4152,6.605,3.3493,-3.5017,7.2783,0.32931,-5.5733,6.0683,0.33612,-5.1462,7.9939,3.6551,-2.7285,7.6267,4.6296,1.39,2.6205,0.00032363,-0.25172925,1.832612,walking,4,1,na,False,False,,
2043,-5.5012,7.4798,6.8786,-4.664,6.6597,5.8139,-3.3302,5.1518,0.68807,-4.4323,6.6687,3.3493,-3.5292,7.2783,0.32947,-5.5733,6.0683,0.334,-5.1925,8.0137,3.6829,-2.7285,7.6357,4.6296,0.063579,2.6205,0.18955,-0.24867655,1.9151355,walking,4,1,na,False,False,,
2044,-5.5012,7.4726,6.8786,-4.664,6.6204,5.8139,-3.3302,5.1648,0.68807,-4.4542,6.7043,3.3493,-3.5383,7.2783,0.32771,-5.5825,6.0683,0.334,-5.1925,8.0566,3.7378,-2.7285,7.647,4.6296,-1.2943,2.6205,0.37803,-0.10994619,2.072055,walking,4,1,na,False,False,,
2045,-5.3549,7.4726,6.8786,-4.664,6.59,5.8139,-3.3302,5.1648,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32743,-5.5917,6.0775,0.334,-5.1925,8.1202,3.767,-2.7378,7.647,4.6296,-1.3399,2.6205,0.39563,-0.22507355,2.076381,walking,4,1,na,False,False,,
2046,-5.2156,7.4726,6.8786,-4.664,6.59,5.8139,-3.3416,5.1446,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32743,-5.5917,6.0867,0.334,-5.2436,8.113,3.7691,-2.7378,7.647,4.6296,-1.3874,2.6205,0.45638,-0.18641402,1.8483841,walking,4,1,na,False,False,,
2047,-5.2156,7.4726,6.8786,-4.664,6.59,5.8139,-3.3494,5.1219,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32679,-5.5917,6.0867,0.32708,-5.2708,8.1024,3.7752,-2.9113,7.647,4.6296,-1.4283,2.6205,0.5006,0.046027936,1.4062996,walking,4,1,na,False,False,,
2048,-5.2156,7.4726,6.8786,-4.664,6.59,5.8139,-3.3536,5.0995,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32485,-5.5917,6.0867,0.31564,-5.4292,8.1024,3.8982,-3.1675,7.647,4.6296,-1.4451,2.6205,0.5006,0.08891256,1.2626327,walking,4,1,na,False,False,,
2049,-5.2156,7.4798,6.8786,-4.664,6.6124,5.8139,-3.381,5.0859,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32252,-5.5917,6.0867,0.28613,-5.7686,8.1175,4.1111,-3.3007,7.647,4.6296,-1.4551,2.6205,0.5006,1.8619834,0.20630471,walking,4,26,na,False,False,,
2050,-5.2156,7.4798,6.8786,-4.664,6.6597,5.8139,-3.4053,5.0859,0.68807,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.32147,-5.5917,6.0867,0.24718,-5.9536,8.129,4.2217,-3.4171,7.647,4.6296,-1.4817,2.6205,0.5006,-2.534782,-2.3808322,walking,0,32,na,False,False,,
2051,-5.2156,7.4798,6.8786,-4.664,6.6876,5.8139,-3.4053,5.0859,0.68044,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.31978,-5.5917,6.0867,0.24718,-5.9536,8.1362,4.2217,-3.5007,7.6506,4.6296,-1.5075,2.6205,0.5006,-2.271462,-2.4033945,walking,0,32,na,False,False,,
2052,-5.2156,7.4798,6.8786,-4.6186,6.7025,5.8139,-3.4053,5.0859,0.66183,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.31818,-5.6008,6.0867,0.24718,-5.9536,8.173,4.2217,-3.7123,7.6905,4.6296,-1.5075,2.6205,0.5006,-2.1160202,-2.2700057,walking,0,11,na,False,False,,
2053,-5.1985,7.4798,6.8786,-4.5474,6.7385,5.8139,-3.409,5.0859,0.66183,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.31811,-5.61,6.0867,0.24718,-5.9536,8.173,4.2217,-3.8682,7.6905,4.6296,-1.5075,2.5616,0.5006,-2.0648973,-2.2212484,walking,0,11,na,False,False,,
2054,-5.1008,7.4798,6.8786,-4.4705,6.8041,5.8139,-3.4476,5.0859,0.66183,-4.4852,6.7043,3.3493,-3.5383,7.2783,0.30948,-5.61,6.0958,0.24718,-5.9536,8.173,4.2217,-3.8682,7.6905,4.6224,-1.5075,2.5027,0.5006,-2.1119666,-2.2918212,walking,0,11,na,False,False,,
2055,-5.0497,7.4875,6.8786,-4.3848,6.8464,5.8139,-3.5179,5.0859,0.68044,-4.4852,6.7043,3.3493,-3.5292,7.2783,0.2971,-5.61,6.105,0.24718,-5.9536,8.1668,4.2217,-4.1104,7.6506,4.6224,-1.5075,2.5027,0.5006,-1.8000107,-2.0534472,walking,0,11,na,False,False,,
2056,-5.0497,7.4875,6.8786,-4.2647,6.8598,5.8012,-3.5582,5.0859,0.68044,-4.4852,6.7043,3.3493,-3.5292,7.2783,0.29309,-5.61,6.105,0.24718,-5.9536,8.1914,4.2493,-4.2932,7.647,4.6224,-1.5075,2.5027,0.5006,-1.7025232,-1.8532665,walking,0,11,na,False,False,,
2057,-5.0497,7.5095,6.8433,-4.2647,6.8654,5.7929,-3.5582,5.0859,0.68044,-4.4852,6.7326,3.304,-3.52,7.2783,0.29265,-5.61,6.105,0.2561,-5.9536,8.2303,4.2743,-4.2932,7.6418,4.62,-1.5075,2.5027,0.5006,-1.6973552,-1.8903022,walking,0,11,na,False,False,,
2058,-5.0497,7.594,6.7764,-4.2647,6.8678,5.7478,-3.5582,5.0859,0.68044,-4.4852,6.7379,3.2846,-3.5017,7.2783,0.28955,-5.61,6.105,0.24288,-5.9536,8.2572,4.3025,-4.2932,7.6406,4.5909,-1.5075,2.5027,0.5006,-1.6241902,-1.9855039,walking,0,11,na,False,False,,
2059,-5.0497,7.6594,6.7764,-4.2647,6.8751,5.7478,-3.5641,5.0654,0.68044,-4.4852,6.7425,3.2846,-3.5017,7.2783,0.28955,-5.61,6.105,0.23867,-5.9536,8.2687,4.3261,-4.2932,7.6374,4.4659,-1.5075,2.5027,0.5006,-1.5890387,-1.9098246,walking,0,11,na,False,False,,
2060,-4.9047,7.6741,6.7764,-4.2647,6.8751,5.7478,-3.6247,5.0339,0.6554,-4.4108,6.7425,3.2846,-3.5017,7.2692,0.2862,-5.61,6.105,0.23867,-5.9536,8.2853,4.3392,-4.2932,7.6338,4.3464,-1.5075,2.5027,0.5006,-0.8639925,-1.840038,walking,0,12,na,False,False,,
2061,-4.9047,7.7046,6.7764,-4.1742,6.8844,5.7478,-3.6247,5.0339,0.62544,-4.2836,6.7425,3.2846,-3.5017,7.26,0.2862,-5.61,6.105,0.23867,-5.9536,8.2853,4.3467,-4.2932,7.6331,4.2984,-1.5075,2.5027,0.5006,0.42299116,-0.817549,walking,3,15,na,False,False,,
2062,-4.1921,7.7046,6.7764,-3.8994,6.886,5.7478,-3.6247,5.0339,0.60311,-4.1803,6.7454,3.2846,-3.5017,7.26,0.2862,-5.61,6.105,0.23867,-5.9536,8.2853,4.3501,-4.2932,7.6316,4.2688,-1.5075,2.5027,0.5006,0.3851628,-0.4089825,walking,3,15,na,False,False,,
