,z1,z2,y,y_
93364,-2.3409379,5.997486,na,0
93365,-2.258884,6.3406,rearing,0
93366,-2.5129285,6.621794,rearing,0
93367,-2.8829918,7.1037107,rearing,0
93368,-3.3761272,7.552305,rearing,0
93369,-3.4493332,7.594223,rearing,0
93370,-3.5207791,7.5260415,rearing,0
93371,-3.4526935,7.53472,rearing,0
93372,-3.3881834,7.5067787,rearing,0
93373,-3.1238134,7.3868613,rearing,0
93374,-2.7296295,7.028779,rearing,0
93375,-2.1449034,6.9826274,rearing,0
93376,-1.5224905,7.001091,rearing,0
93377,-0.82235837,7.1623516,rearing,0
93378,-0.45196986,7.291078,rearing,0
93379,1.090039,7.8455663,rearing,0
93380,1.1633515,7.964707,standing,3
93381,1.2378129,8.029125,standing,3
93382,1.3086673,8.077725,na,3
93383,1.3040807,8.14189,na,3
93384,1.1696212,8.136572,na,3
93385,1.2360615,8.209033,na,3
93386,1.1018003,8.213799,na,3
93387,1.2197675,8.226319,na,3
93388,1.2108203,8.234589,na,3
93389,1.3141855,8.2653885,na,3
93390,1.3467772,8.226841,na,3
93391,1.421428,8.241993,na,3
93392,1.4416513,8.310694,na,3
93393,1.5527347,8.288171,na,3
93394,1.6734203,8.217212,na,3
93395,1.6865509,8.1634865,na,3
93396,1.6398411,8.129292,na,3
93397,1.7771604,8.19577,na,3
93398,1.8386227,8.367029,na,3
93399,1.7460899,8.328154,na,3
93400,1.8101922,8.347861,rearing,3
93401,1.8118595,8.328798,rearing,3
93402,1.7938082,8.369093,rearing,3
93403,1.8359963,8.319398,rearing,3
93404,1.7488005,8.407418,rearing,3
93405,1.8123325,8.50339,rearing,3
93406,1.7276462,8.6626425,rearing,3
93407,1.6941626,8.6877,rearing,3
93408,1.6088324,8.828311,rearing,3
93409,0.6437963,12.104972,rearing,1
93410,0.63837624,12.200299,rearing,1
93411,0.5565452,12.388974,rearing,1
93412,0.62472683,12.743839,rearing,1
93413,0.5733229,13.056605,rearing,1
93414,0.4474092,13.366298,rearing,1
93415,0.4611154,13.398984,na,1
93416,0.45645285,13.406584,na,1
93417,0.49298444,13.544295,na,1
93418,0.5265842,13.311801,na,1
93419,0.602115,13.265115,na,1
93420,0.6058677,13.104281,na,1
93421,0.7899579,12.531754,na,1
93422,0.9288657,12.113782,na,1
93423,0.9470787,11.868357,na,1
93424,-0.45259997,8.150028,na,0
93425,-0.6392873,7.8878765,na,0
93426,-1.1526695,7.2976155,na,0
93427,-1.4949893,6.923494,na,0
93428,-1.5695041,6.756044,na,0
93429,-1.579562,6.820698,na,0
93430,-1.5918713,6.7098384,na,0
93431,-1.5457996,6.61788,na,0
93432,-1.5807085,6.5744658,na,0
93433,-1.4613858,6.1415396,na,0
93434,-1.4625587,5.8428297,rearing,0
93435,-1.6195605,5.696342,rearing,0
93436,-1.6805049,5.647492,rearing,0
93437,-1.6555763,5.7006106,rearing,0
93438,-1.6270392,5.6300645,rearing,0
93439,-1.7317895,5.6182904,rearing,0
93440,-1.7706784,5.5803995,rearing,0
93441,-1.9870998,5.4787807,rearing,0
93442,-2.0469346,5.4832516,rearing,0
93443,-1.9960055,5.4477425,rearing,0
93444,-2.014501,5.3967543,rearing,0
93445,-2.046654,5.3883924,rearing,0
93446,-1.6031,5.2036743,rearing,0
93447,-1.2531204,5.0215797,rearing,0
93448,-1.2308911,5.0142317,rearing,0
93449,-1.2328593,5.016603,rearing,0
93450,-1.1553788,5.0356913,rearing,0
93451,-1.0634298,5.08853,rearing,0
93452,-0.9531614,5.0548615,rearing,0
93453,-0.7333083,5.1885214,rearing,0
93454,-0.64851815,5.2847934,rearing,0
93455,-0.53391546,5.3418517,rearing,0
93456,-0.65380096,5.287577,rearing,0
93457,-0.64561266,5.283253,rearing,0
93458,-0.7077068,5.3375587,rearing,0
93459,-0.7586579,5.316855,rearing,0
93460,-0.8746999,5.187479,rearing,0
93461,-1.0220592,5.139406,rearing,0
93462,-1.25127,5.324122,rearing,0
93463,-1.2221252,5.3371243,rearing,0
93464,-1.3350655,5.5481367,rearing,0
93465,-1.5017544,5.624563,rearing,0
93466,-1.6611264,5.8037004,rearing,0
93467,-2.030936,6.165219,rearing,0
93468,-2.133418,6.265567,rearing,0
93469,-2.103272,6.2924457,rearing,0
93470,-2.2252626,6.365826,rearing,0
93471,-2.1977842,6.4238434,rearing,0
93472,-2.13006,6.3993497,rearing,0
93473,-2.118877,6.4511213,rearing,0
93474,-2.0954902,6.377729,rearing,0
93475,-2.1681004,6.4591317,rearing,0
93476,-1.9152405,6.9516063,rearing,0
93477,-1.6560872,7.5154285,rearing,0
93478,-1.558701,7.5273614,rearing,0
93479,-1.2133664,8.143742,rearing,0
93480,-0.68750656,8.52354,rearing,0
93481,-0.44338307,8.691007,rearing,0
93482,0.11843067,12.1162405,rearing,1
93483,-0.017062286,12.202843,rearing,1
93484,-0.038707793,12.388575,rearing,1
93485,-0.17582364,12.504634,rearing,1
93486,-0.15446562,12.660263,rearing,1
93487,-0.33512193,12.784755,rearing,1
93488,-0.38457733,12.945596,na,1
93489,-0.52702,13.175348,na,1
93490,-0.5647919,13.164049,na,1
93491,-0.70581454,13.217325,na,1
93492,-0.4142316,13.228724,na,1
93493,-0.46076977,13.271369,walking,1
93494,-0.41058406,13.332329,walking,1
93495,-0.33895135,13.309621,walking,1
93496,-0.028783327,13.311708,walking,1
93497,0.0689514,13.244743,walking,1
93498,0.26079208,13.169078,walking,1
93499,1.1428897,12.458143,walking,1
93500,0.7001431,8.792648,walking,0
93501,0.9626771,8.790072,walking,3
93502,0.9307545,8.751159,walking,3
93503,1.0945418,8.725671,walking,3
93504,1.1587781,8.764927,na,3
93505,1.4472936,8.853371,na,3
93506,1.6007847,8.84686,na,3
93507,2.6801622,8.792027,na,3
93508,3.0163074,8.799771,na,3
93509,3.200304,8.733836,na,3
93510,3.313816,8.677227,na,3
93511,3.4488358,8.445229,na,3
93512,3.8229704,8.211246,na,3
93513,3.8852825,8.162591,na,3
93514,3.941395,8.245055,rearing,3
93515,4.495439,7.981382,rearing,3
93516,4.924959,7.764941,rearing,3
93517,4.971379,7.8392115,rearing,3
93518,5.254014,7.855978,rearing,3
93519,5.9005604,7.8953657,rearing,3
93520,6.570578,8.247439,rearing,3
93521,6.800438,8.292911,rearing,3
93522,6.7900443,8.317965,rearing,3
93523,6.8944983,8.326766,rearing,3
93524,6.8237724,8.413723,rearing,3
93525,3.9870164,8.24193,rearing,3
93526,3.9913123,8.279531,rearing,3
93527,3.9334767,8.247689,rearing,3
93528,3.9329858,8.231606,rearing,3
93529,3.925525,8.289601,rearing,3
93530,3.9488537,8.22905,rearing,3
93531,3.978779,8.182859,rearing,3
93532,3.9034612,8.203238,rearing,3
93533,3.9423273,8.146776,rearing,3
93534,3.8798559,8.2717085,rearing,3
93535,3.7975035,8.28724,rearing,3
93536,3.7937586,8.303187,rearing,3
93537,3.7808566,8.286625,rearing,3
93538,3.7180254,8.301478,rearing,3
93539,3.6468613,8.315919,rearing,3
93540,3.4151094,8.39336,rearing,3
93541,3.2902043,8.375327,rearing,3
93542,2.881262,8.402029,rearing,3
93543,2.0474622,8.223933,rearing,3
93544,1.920864,8.085155,rearing,3
93545,1.3397561,7.81602,rearing,3
93546,1.1469744,7.5880723,rearing,0
93547,0.9584146,7.535006,rearing,0
93548,0.91200507,7.429773,rearing,0
93549,0.89403325,7.4059,rearing,0
93550,0.8962161,7.4242206,rearing,0
93551,0.87466854,7.3537717,rearing,0
93552,0.8518876,7.247738,rearing,0
93553,-0.5395673,5.8938837,rearing,0
93554,-0.66220874,5.699133,rearing,0
93555,-0.74786395,5.8419485,rearing,0
93556,-0.82969666,5.819474,rearing,0
93557,-0.86587256,5.810079,rearing,0
93558,-0.79839945,5.9247303,rearing,0
93559,-0.86594784,6.0479827,rearing,0
93560,-1.1017891,6.284094,rearing,0
93561,-1.2224315,6.7239556,rearing,0
93562,-1.5946302,7.254357,rearing,0
93563,-2.013017,7.56884,rearing,0
93564,-2.125387,7.6795673,rearing,0
93565,-2.1614873,7.74038,rearing,0
93566,-2.0526018,7.756216,rearing,0
93567,-1.9853747,7.8038282,rearing,0
93568,-1.9528246,7.770967,rearing,0
93569,-1.6918646,7.9013047,rearing,0
93570,-1.3671954,7.840629,rearing,0
93571,-1.1787047,7.8237004,rearing,0
93572,-0.85392517,7.780222,rearing,0
93573,-0.63511634,7.926151,na,0
93574,-0.4948338,7.8898044,na,0
93575,-0.18598324,8.128822,na,0
93576,-0.028081596,8.365775,na,0
93577,-0.077193394,8.838998,na,0
93578,1.0307642,10.156827,na,1
93579,1.0742387,10.191696,na,1
93580,1.0474141,10.253104,na,1
93581,0.8704152,10.544635,na,1
93582,0.35819736,10.902421,na,1
93583,-0.42716482,11.32902,na,1
93584,-0.6445254,11.422371,na,1
93585,-0.709752,11.3431425,na,1
93586,-0.6742224,11.253343,na,1
93587,-0.64291483,11.307405,na,1
93588,-0.6274776,11.212697,na,1
93589,-0.53801405,11.217692,na,1
93590,-0.5840594,11.166679,na,1
93591,-0.58946294,11.154343,na,1
93592,-0.52839816,11.174872,na,1
93593,-0.58916694,11.140578,na,1
93594,-0.49179935,11.115693,na,1
93595,2.5604165,9.929663,na,3
93596,2.8277884,9.733154,na,3
93597,2.9222963,9.679703,na,3
93598,2.8755307,9.6010275,walking,3
93599,2.879454,9.60828,walking,3
93600,2.8829563,9.579491,na,3
93601,2.9529917,9.551658,na,3
93602,2.882128,9.546709,na,3
93603,2.9674273,9.496669,na,3
93604,2.9757383,9.491953,na,3
93605,3.044007,9.3626795,na,3
93606,3.3253446,9.070251,walking,3
93607,3.4905117,8.510269,walking,3
93608,3.6914537,8.309958,na,3
93609,3.7298095,8.303584,na,3
93610,3.7317421,8.24599,na,3
93611,3.7418628,8.240887,na,3
93612,3.7899349,8.247633,na,3
93613,3.763521,8.233445,na,3
93614,3.78247,8.2130995,na,3
93615,3.7041054,8.241262,na,3
93616,3.670504,8.277503,na,3
93617,3.6428344,8.292121,na,3
93618,3.5570621,8.357187,na,3
93619,3.49678,8.438726,na,3
93620,1.0048327,10.007678,na,1
93621,0.7550872,10.106349,na,1
93622,0.6508327,10.109224,na,1
93623,0.5215717,10.031312,standing,1
93624,0.39470315,10.085044,standing,1
93625,0.16505712,10.242305,standing,1
93626,-0.4781961,10.353262,standing,1
93627,-0.97065526,10.542472,na,1
93628,-1.2449592,10.626852,na,1
93629,-1.5060841,10.747927,na,1
93630,-1.7101753,10.890954,na,1
93631,-1.9789141,11.043697,na,1
93632,-2.379318,11.352289,na,1
93633,-2.5733488,11.38812,na,1
93634,-2.6430771,11.451129,na,1
93635,-2.686364,11.483146,na,1
93636,-2.6807406,11.5170555,na,1
93637,-2.738926,11.498231,na,1
93638,-2.4566147,11.318064,na,1
93639,-2.1868153,11.174068,na,1
93640,-1.6842815,10.997932,na,1
93641,-1.4371803,11.053553,walking,1
93642,-1.2608281,11.104201,walking,1
93643,-1.1019377,11.169275,walking,1
93644,-0.8834405,11.08723,walking,1
93645,-0.97869337,11.108773,walking,1
93646,-1.085723,11.201229,walking,1
93647,-1.1060377,11.302141,walking,1
93648,-1.214479,11.384925,na,1
93649,-1.4084867,11.569678,na,1
93650,-1.7263302,11.896811,na,1
93651,-1.8951888,12.30113,na,1
93652,-1.871605,12.443901,na,1
93653,-1.8159994,12.546776,na,1
93654,-1.8617265,12.557865,na,1
93655,-1.772094,12.700429,na,1
93656,-1.7444301,12.794732,na,1
93657,-1.4901283,12.797824,na,1
93658,-1.3738099,12.70649,na,1
93659,-1.3401936,12.725736,na,1
93660,-1.222018,12.745996,na,1
93661,-1.1832689,12.648997,na,1
93662,-1.1024388,12.674462,na,1
93663,-1.266697,12.603262,na,1
93664,-2.398955,9.086744,na,0
93665,-2.5031166,8.738659,walking,0
93666,-2.5877056,8.623388,walking,0
93667,-2.5904727,8.522819,walking,0
93668,-2.622337,8.543048,walking,0
93669,-2.6035347,8.571474,na,0
93670,-2.606163,8.550441,na,0
93671,-2.5270185,8.542606,na,0
93672,-2.5161107,8.46435,na,0
93673,-1.3832337,7.28265,na,0
93674,-1.2160405,6.9901805,na,0
93675,-0.91360736,6.697388,na,0
93676,-0.7702167,6.538695,rearing,0
93677,-0.63643,6.3408694,rearing,0
93678,-0.5920122,6.2611556,rearing,0
93679,-0.38026926,6.163007,rearing,0
93680,-0.35052168,6.0755653,rearing,0
93681,-0.26512653,6.0045767,rearing,0
93682,-0.27804977,6.009981,rearing,0
93683,-0.20972653,5.9810266,rearing,0
93684,-0.22951722,5.9759154,rearing,0
93685,-0.19711658,5.939146,rearing,0
93686,-0.14948341,5.7840815,rearing,0
93687,0.02373336,5.571383,rearing,0
93688,-0.048362307,5.5860343,rearing,0
93689,0.048392337,5.521223,rearing,0
93690,0.05997061,5.5563307,rearing,0
93691,0.08780563,5.5081086,rearing,0
93692,0.08049806,5.4909997,rearing,0
93693,-0.029955909,5.5018635,rearing,0
93694,-0.059369158,5.4483876,rearing,0
93695,-0.13047826,5.4543858,rearing,0
93696,-0.11199099,5.4689903,rearing,0
93697,-0.18583435,5.513641,rearing,0
93698,-0.22750781,5.490735,rearing,0
93699,-0.18233986,5.5216246,rearing,0
93700,-0.20890585,5.5173936,rearing,0
93701,-0.22175118,5.573405,rearing,0
93702,-0.25497305,5.745738,rearing,0
93703,-0.29651272,5.801065,rearing,0
93704,-0.25316483,5.862249,rearing,0
93705,-0.3062506,5.766461,rearing,0
93706,-0.26888412,5.8676925,rearing,0
93707,-0.2315431,5.8906527,rearing,0
93708,-0.29253083,5.840235,rearing,0
93709,-0.44009963,6.111076,rearing,0
93710,-0.5362506,6.742147,rearing,0
93711,-0.6056526,7.054074,rearing,0
93712,-0.8420834,7.479532,rearing,0
93713,-0.95150024,7.5886855,rearing,0
93714,-1.0224581,7.74054,rearing,0
93715,-0.94583297,7.751243,rearing,0
93716,-1.0346638,7.8609185,rearing,0
93717,-1.0030209,8.139676,rearing,0
93718,1.5990981,12.308155,rearing,1
93719,1.6883985,12.279165,rearing,1
93720,1.7237859,12.1654415,rearing,1
93721,1.7317065,12.12483,rearing,1
93722,1.7163862,12.130355,rearing,1
93723,1.7439742,12.013176,rearing,1
93724,1.7638558,11.305031,rearing,1
93725,1.8425791,11.128417,rearing,1
93726,1.8428086,11.106453,na,1
93727,1.9741337,11.0529,na,1
93728,2.0717854,10.964108,na,3
93729,2.1649928,10.819508,na,3
93730,2.1584415,10.681348,na,3
93731,2.1650248,10.71386,na,3
93732,2.2010725,10.687807,na,3
93733,2.3011563,10.69525,na,3
93734,2.2755125,10.754054,na,3
93735,2.3596199,10.762322,na,3
93736,2.2763276,10.899441,na,3
93737,2.315746,10.994247,na,3
93738,2.4687839,10.995685,na,3
93739,2.589033,11.0638,na,3
93740,2.4308405,11.097372,na,3
93741,2.5089076,11.133669,na,3
93742,2.5587695,11.2568,na,3
93743,2.487603,11.224376,na,3
93744,2.421114,11.249493,na,3
93745,2.0847409,11.492536,na,1
93746,1.7727659,11.816942,na,1
93747,1.6486976,11.957718,na,1
93748,1.5243707,12.050459,na,1
93749,1.4596795,12.1764,na,1
93750,1.446166,12.282026,na,1
93751,1.4303386,12.323854,na,1
93752,1.3859205,12.426305,na,1
93753,1.4159901,12.391083,na,1
93754,1.7817799,12.4313,na,1
93755,2.1965685,12.489403,na,1
93756,2.35442,12.504448,na,1
93757,2.3641634,12.479982,na,1
93758,2.385695,12.44919,na,1
93759,2.4235408,12.383232,na,1
93760,2.453612,12.235178,na,1
93761,2.5091703,11.841271,walking,3
93762,2.5180461,11.56414,walking,3
93763,2.531007,11.245328,walking,3
93764,2.402251,10.730003,walking,3
93765,2.397467,9.987485,walking,3
93766,2.3508532,9.672097,walking,3
93767,2.3761501,9.605259,na,3
93768,2.420534,9.505247,na,3
93769,2.3964374,9.451572,na,3
93770,2.4207652,9.446835,na,3
93771,1.2738913,7.4615827,na,0
93772,1.299122,7.4429812,rearing,0
93773,1.1543486,7.298656,rearing,0
93774,1.1844593,7.3956575,rearing,0
93775,1.1604539,7.3311157,rearing,0
93776,1.1589953,7.3830543,rearing,0
93777,1.0296268,7.410108,rearing,0
93778,1.0115952,7.4515057,rearing,0
93779,0.99138546,7.5047894,rearing,0
93780,0.8321341,7.7079873,rearing,0
93781,0.68651956,7.86201,rearing,0
93782,0.7896589,7.8615675,rearing,0
93783,0.75689155,7.851491,rearing,0
93784,0.6669592,7.860124,rearing,0
93785,0.73306024,7.8476954,rearing,0
93786,0.6886771,7.762934,rearing,0
93787,0.7670542,7.486265,rearing,0
93788,0.26755595,6.267751,rearing,0
93789,0.07777844,6.1464777,rearing,0
93790,-0.029953867,6.1264796,rearing,0
93791,-0.04039355,6.1895013,rearing,0
93792,-0.22596365,6.4362903,rearing,0
93793,-0.712528,6.6623416,rearing,0
93794,-1.1318702,6.781797,rearing,0
93795,-1.601837,6.8706555,rearing,0
93796,-1.6557329,6.9354615,rearing,0
93797,-1.8201057,7.0322237,rearing,0
93798,-1.7483333,6.9679484,rearing,0
93799,-1.6968908,7.116838,rearing,0
93800,-1.554342,7.098314,rearing,0
93801,-1.4780277,7.057148,rearing,0
93802,-1.1542132,7.1063685,rearing,0
93803,-0.92523,7.3685937,rearing,0
93804,-0.57442707,7.5575376,rearing,0
93805,-0.40019476,7.785316,rearing,0
93806,-0.31347775,7.853326,rearing,0
93807,-0.24464531,8.048198,rearing,0
93808,-0.14834827,8.205015,na,0
93809,-0.03951367,8.490545,na,0
93810,-0.13738306,8.703776,standing,0
93811,-0.5191089,9.474907,standing,1
93812,-0.7061603,9.761536,na,1
93813,-0.82252616,9.912825,na,1
93814,-0.9099439,10.334855,na,1
93815,-1.0744649,10.379205,na,1
93816,-1.3001018,10.54547,na,1
93817,-1.5801257,10.819747,na,1
93818,-1.9094416,10.911612,na,1
93819,-2.0436528,10.988216,na,1
93820,-2.101208,10.953445,na,1
93821,-2.1795623,11.130186,na,1
93822,-2.158616,11.091881,na,1
93823,-2.046612,11.097747,na,1
93824,-2.0289822,11.078045,na,1
93825,-1.9581125,11.010121,na,1
93826,-1.7192314,10.950814,na,1
93827,-1.4485892,10.770456,na,1
93828,-1.3734235,10.702399,na,1
93829,-1.2938629,10.589492,walking,1
93830,-1.1429995,10.492937,walking,1
93831,-1.1863468,10.459507,walking,1
93832,-1.1131798,10.533236,na,1
93833,-1.1808549,10.419557,walking,1
93834,-1.2940551,10.438116,walking,1
93835,-1.3463637,10.470001,walking,1
93836,-1.4553529,10.51673,na,1
93837,-1.7612172,10.604919,na,1
93838,-1.8981572,10.624419,na,1
93839,-1.9726142,10.698789,na,1
93840,-2.0203245,10.688824,na,1
93841,-1.9521258,10.642638,na,1
93842,-2.0078654,10.522971,na,1
93843,-2.01558,10.432083,na,1
93844,-1.9445269,10.204554,na,1
93845,-1.8769279,9.967977,na,1
93846,-1.8662283,9.840653,na,1
93847,-1.8232708,9.762381,na,1
93848,-1.7269487,9.70493,na,1
93849,-1.6493974,9.591471,na,1
93850,-1.5816197,9.279805,na,0
93851,-0.95596266,8.209424,walking,0
93852,-0.9764393,8.138781,walking,0
93853,-0.8281721,8.160184,walking,0
93854,-0.4369651,8.017244,walking,0
93855,-0.29580614,7.98371,na,0
93856,0.07026777,7.970527,na,0
93857,0.13606645,7.8189335,na,0
93858,0.38541362,7.8097663,na,0
93859,0.7085891,7.84072,rearing,0
93860,0.83546567,7.7171206,rearing,0
93861,1.0597438,7.6905975,rearing,0
93862,1.0387107,7.5675387,rearing,0
93863,1.1203762,7.610169,rearing,0
93864,1.1897181,7.6075425,rearing,0
93865,1.2209086,7.6226335,rearing,0
93866,1.3539102,7.576124,rearing,3
93867,1.325539,7.58013,rearing,0
93868,1.0101926,7.421991,rearing,0
93869,0.9795237,7.405881,rearing,0
93870,0.89685655,7.397969,rearing,0
93871,0.7704623,7.4185853,rearing,0
93872,0.6047913,7.4194326,rearing,0
93873,0.7966916,7.391229,rearing,0
93874,0.77929264,7.4499407,rearing,0
93875,0.83740455,7.4407425,rearing,0
93876,1.0473887,7.527598,rearing,0
93877,1.2821225,7.707447,rearing,0
93878,1.509735,7.815698,rearing,3
93879,2.1755152,8.191863,rearing,3
93880,3.3731298,9.032208,rearing,3
93881,3.4304295,9.119036,rearing,3
93882,3.461622,9.075055,rearing,3
93883,3.431477,9.109574,rearing,3
93884,3.4683795,8.977066,na,3
93885,3.3816614,9.016509,na,3
93886,3.4785137,9.071325,na,3
93887,3.3465059,8.869026,na,3
93888,3.1952035,8.745368,na,3
93889,3.2252824,8.600676,na,3
93890,3.2619102,8.612023,na,3
93891,3.3001604,8.508026,na,3
93892,3.2106478,8.582061,na,3
93893,2.979281,8.687316,na,3
93894,2.7667558,8.820993,na,3
93895,2.5949514,8.880882,na,3
93896,2.5948968,8.910454,na,3
93897,2.5810792,8.99836,na,3
93898,2.4989452,8.916842,na,3
93899,2.5302951,8.9790325,na,3
93900,2.4830768,9.006256,na,3
93901,2.440247,9.04657,na,3
93902,2.4024231,9.010721,na,3
93903,2.2705734,9.075007,na,3
93904,2.0509226,9.066136,na,3
93905,1.9104309,9.058836,na,3
93906,1.7455982,9.05503,na,3
93907,1.6036558,9.099271,na,3
93908,1.4487094,9.064809,na,3
93909,1.3398746,9.084504,na,3
93910,1.0707206,9.145818,na,3
93911,1.048397,9.249813,na,3
93912,1.0748149,9.311116,na,3
93913,1.0490576,9.419324,na,3
93914,0.91455483,12.084554,na,1
93915,0.65161645,12.401394,na,1
93916,0.41574118,12.618776,na,1
93917,0.37908462,12.655507,na,1
93918,0.15767823,12.954034,na,1
93919,-0.21643686,13.279832,na,1
93920,-0.8866674,13.571697,na,1
93921,-0.9765142,13.586481,na,1
93922,-1.0341284,13.6026325,na,1
93923,-1.1510719,13.625809,na,1
93924,-1.334811,13.54991,walking,1
93925,-1.5021523,13.482447,walking,1
93926,-1.6889614,13.428463,walking,1
93927,-1.8378186,13.287109,walking,1
93928,-1.8024963,13.315431,na,1
93929,-1.9843712,13.131868,na,1
93930,-2.1717737,12.852389,na,1
93931,-2.334307,12.686121,na,1
93932,-2.3946562,12.452015,na,1
93933,-2.4340506,12.232368,na,1
93934,-2.3634644,12.073101,na,1
93935,-2.3176935,11.8079605,na,1
93936,-2.2604358,11.560912,na,1
93937,-2.3441951,10.553627,na,1
93938,-2.3917737,10.14401,na,1
93939,-2.4077325,9.744686,na,1
93940,-2.4481254,9.47084,na,1
93941,-2.6688745,8.953532,na,0
93942,-2.7167473,8.705136,na,0
93943,-2.817469,7.1852264,na,0
93944,-2.936582,6.5949106,na,0
93945,-2.9660966,6.389606,na,0
93946,-2.9376545,6.412651,na,0
93947,-2.98397,6.353288,na,0
93948,-2.8660114,6.2160864,na,0
93949,-2.8475606,6.045355,na,0
93950,-2.7003868,5.7556233,na,0
93951,-2.826919,5.4851675,na,0
93952,-2.9097846,5.0135746,na,0
93953,-2.927281,4.8968935,na,0
93954,-2.9753604,4.8380246,na,0
93955,-2.9204483,4.8293386,rearing,0
93956,-2.9678662,4.903524,rearing,0
93957,-2.983645,4.8761888,rearing,0
93958,-2.955176,4.9024186,rearing,0
93959,-3.050761,4.85331,rearing,0
93960,-2.9823155,4.849559,rearing,0
93961,-3.034869,4.942967,rearing,0
93962,-3.001334,5.198763,rearing,0
93963,-2.9572911,5.3790154,rearing,0
93964,-2.9429572,5.454859,rearing,0
93965,-2.8603628,5.615639,rearing,0
93966,-2.729166,5.7839503,rearing,0
93967,-2.5075512,6.3269935,rearing,0
93968,-2.3747616,6.541658,rearing,0
93969,-2.3304598,6.604843,rearing,0
93970,-2.181725,6.602439,rearing,0
93971,-2.2692177,6.6225524,rearing,0
93972,-2.213255,6.73195,rearing,0
93973,-2.145357,6.7990828,rearing,0
93974,-2.0283244,6.93219,rearing,0
93975,-1.7892233,7.1277814,rearing,0
93976,-1.3312548,7.251193,rearing,0
93977,0.6713756,7.9569488,rearing,0
93978,1.0196364,8.187513,rearing,0
93979,1.0218471,8.5078,rearing,3
93980,1.0198483,8.610922,rearing,3
93981,1.0568123,8.850778,rearing,3
93982,1.0105965,9.02731,rearing,3
93983,0.5136313,11.2639265,rearing,1
93984,0.23649803,11.726127,na,1
93985,0.13964936,12.161734,na,1
93986,0.056723583,12.552076,na,1
93987,-0.06731805,12.618582,na,1
93988,-0.12735556,12.694787,na,1
93989,-0.09490165,12.681609,na,1
93990,-0.056843664,12.7314205,na,1
93991,0.021397907,12.756869,na,1
93992,0.18880431,13.042026,na,1
93993,0.19857985,13.096374,na,1
93994,0.12023799,13.097179,na,1
93995,0.20978183,13.1386175,na,1
93996,0.13417694,13.352623,na,1
93997,0.18492581,13.722818,walking,1
93998,0.24425256,14.024113,walking,1
93999,0.2745938,14.245923,walking,1
94000,0.33691207,14.187639,walking,1
94001,0.3409206,14.261759,walking,1
94002,0.36737105,14.295391,walking,1
94003,0.370538,14.29046,walking,1
94004,0.3207355,14.300556,walking,1
94005,0.2882185,14.301755,walking,1
94006,0.3524654,14.312531,na,1
94007,0.3338228,14.262897,na,1
94008,0.3369477,14.218112,na,1
94009,0.30410302,14.202731,na,1
94010,0.2567302,14.275021,na,1
94011,0.19023584,14.277534,na,1
94012,0.26280493,14.300442,na,1
94013,0.16731448,14.248004,na,1
94014,-1.3636165,8.752823,na,0
94015,-1.3607477,8.712734,na,0
94016,-1.2426922,8.693594,na,0
94017,-1.2031747,8.607999,na,0
94018,-0.9205649,8.357596,na,0
94019,-0.5985413,7.978749,rearing,0
94020,-0.6338699,7.53042,rearing,0
94021,-0.7339608,6.2987895,rearing,0
94022,-0.83460075,5.9169884,rearing,0
94023,-0.8473221,5.759022,rearing,0
94024,-0.80222446,5.6802816,rearing,0
94025,-0.8027444,5.6297975,rearing,0
94026,-0.738671,5.5789537,rearing,0
94027,-0.62394524,5.5025325,rearing,0
94028,-0.5382919,5.5240426,rearing,0
94029,-0.58599305,5.5218787,rearing,0
94030,-0.57360274,5.3820467,rearing,0
94031,-0.61576915,5.44223,rearing,0
94032,-0.51745856,5.41204,rearing,0
94033,3.5584347,7.9491754,rearing,3
94034,3.617297,8.02312,rearing,3
94035,3.6743484,7.957798,rearing,3
94036,3.596459,7.947885,rearing,3
94037,3.6662512,7.9983916,rearing,3
94038,3.6923573,7.9488688,rearing,3
94039,3.6747613,8.002868,rearing,3
94040,3.7647693,8.066697,rearing,3
94041,3.7629313,8.044855,rearing,3
94042,3.8093188,8.025398,rearing,3
94043,3.7171988,8.058978,rearing,3
94044,3.737645,8.080577,rearing,3
94045,3.715053,8.037484,rearing,3
94046,3.7394412,7.9650574,rearing,3
94047,3.721564,8.016807,rearing,3
94048,3.7312713,7.9713593,rearing,3
94049,3.761212,8.037273,rearing,3
94050,3.7398684,8.018141,rearing,3
94051,3.7530022,8.009377,rearing,3
94052,3.7461379,8.017221,rearing,3
94053,4.775492,7.8673434,rearing,3
94054,4.8163238,7.862728,rearing,3
94055,4.90216,7.8796225,rearing,3
94056,4.773324,7.8596926,rearing,3
94057,3.7662356,7.951796,rearing,3
94058,3.7365801,8.061317,rearing,3
94059,3.6892378,8.046995,rearing,3
94060,3.6570754,8.013019,rearing,3
94061,3.655377,8.061225,rearing,3
94062,3.6666644,8.043833,rearing,3
94063,3.689324,8.063496,rearing,3
94064,3.577651,8.109954,rearing,3
94065,3.540926,8.118936,rearing,3
94066,3.4455025,8.1982765,rearing,3
94067,3.4413629,8.26489,rearing,3
94068,3.3618479,8.219605,rearing,3
94069,3.3916588,8.263074,rearing,3
94070,3.3264973,8.276619,rearing,3
94071,3.3894737,8.2682085,rearing,3
94072,3.3178823,8.280909,rearing,3
94073,3.3115368,8.282847,rearing,3
94074,3.252141,8.271949,rearing,3
94075,3.2188647,8.236452,rearing,3
